Discipline,RR,comment,Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
Psychology,yes,,G2ZPFA5A,journalArticle,2014,"Wesselmann, Eric D.; Williams, Kipling D.; Pryor, John B.; Eichler, Fredrick A.; Gill, Devin M.; Hogue, John D.","Revisiting Schachter’s Research on Rejection, Deviance, and Communication (1951)",Social Psychology,,"1864-9335, 2151-2590",10.1027/1864-9335/a000180,http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000180,,01/01/2014,25/11/2018 17:58,25/11/2018 17:58,10/04/2018 20:40,164-169,,3,45,,,,,,,,,,en,,,,,CrossRef,,13,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (<a href=""https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192"">https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,KB4WUDPE,journalArticle,2014,"Sinclair, H. Colleen; Hood, Kristina B.; Wright, Brittany L.","Revisiting the Romeo and Juliet Effect (Driscoll, Davis, & Lipetz, 1972): Reexamining the Links Between Social Network Opinions and Romantic Relationship Outcomes",Social Psychology,,"1864-9335, 2151-2590",10.1027/1864-9335/a000181,http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000181,,01/01/2014,25/11/2018 17:58,25/11/2018 17:58,10/04/2018 20:39,170-178,,3,45,,,"Revisiting the Romeo and Juliet Effect (Driscoll, Davis, & Lipetz, 1972)",,,,,,,en,,,,,CrossRef,,,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (<a href=""https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192"">https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,NJAYT29C,journalArticle,2014,"Evers, Ellen R. K.; Lakens, DaniÃ«l",Revisiting Tversky's diagnosticity principle,Frontiers in Psychology,,1664-1078,10.3389/fpsyg.2014.00875,http://journal.frontiersin.org/article/10.3389/fpsyg.2014.00875/abstract,,12/08/2014,25/11/2018 17:58,25/11/2018 17:58,05/05/2017 12:56,,,,5,,,,,,,,,,,,,,,CrossRef,,,"<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,"The review process for this special issue was results-blind, i.e. papers didn't have to be RRs in a strict sense. Update from the editors on 8th April 2019: This paper *was* an RR.
We excluded this paper from our initial data analysis in winter 2018/2019 because we were not sufficiently sure if it was a Registered Report at the time, but coded and added it after we learned that it was a proper RR.",YMY98P8N,journalArticle,2017,"Campbell, Lorne; Balzarini, Rhonda N.; Kohut, Taylor; Dobson, Kiersten; Hahn, Christian M.; Moroz, Sarah E.; Stanton, Sarah C.E.","Self-esteem, relationship threat, and dependency regulation: Independent replication of Murray, Rose, Bellavia, Holmes, and Kusche (2002) Study 3",Journal of Research in Personality,,926566,10.1016/j.jrp.2017.04.001,http://linkinghub.elsevier.com/retrieve/pii/S0092656617300363,,07/04/2017,25/11/2018 17:58,25/11/2018 17:58,04/04/2018 19:56,05-Sep,,,72,,,"Self-esteem, relationship threat, and dependency regulation",,,,,,,en,,,,,CrossRef,,0,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Replication Report (https://www.sciencedirect.com/science/article/pii/S0092656617301113#b9005)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,3TURZ8U5,journalArticle,2018,"Schlegel, Katja; Mehu, Marc; van Peer, Jacobien M.; Scherer, Klaus R.",Sense and sensibility: The role of cognitive and emotional intelligence in negotiation,Journal of Research in Personality,,926566,10.1016/j.jrp.2017.12.003,http://linkinghub.elsevier.com/retrieve/pii/S0092656617301186,,02/01/2018,25/11/2018 17:58,25/11/2018 17:58,12/02/2018 14:12,Jun-15,,,74,,,Sense and sensibility,,,,,,,en,,,,,CrossRef,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,PNEWUYNG,journalArticle,2014,"IJzerman, Hans; Blanken, Irene; Brandt, Mark J.; Oerlemans, J. M.; Van den Hoogenhof, Marloes M. W.; Franken, Stephanie J. M.; Oerlemans, Mathe W. G.",Sex Differences in Distress From Infidelity in Early Adulthood and in Later Life: A Replication and Meta-Analysis of Shackelford et al. (2004),Social Psychology,,"1864-9335, 2151-2590",10.1027/1864-9335/a000185,http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000185,,01/01/2014,25/11/2018 17:58,25/11/2018 17:58,18/05/2016 19:49,202-208,,3,45,,,Sex Differences in Distress From Infidelity in Early Adulthood and in Later Life,,,,,,,en,,,,,CrossRef,,,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (<a href=""https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192"">https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192</a>)</p> <p> </p> <p>Also, information in the article indicates this is an RR (peer review before data collection begins)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,7YKVBXWP,journalArticle,2018,"Eastwick, Paul; Smith, Leigh","Sex-Differentiated Effects of Physical Attractiveness on Romantic Desire: A Highly Powered, Preregistered Study in a Photograph Evaluation Context",Comprehensive Results in Social Psychology,,,10.1080/23743603.2018.1425089,https://static1.squarespace.com/static/504114b1e4b0b97fe5a520af/t/5a35b04553450a1651d5723f/1513467975072/EastwickSmithCRSPFinal.pdf,"A large, controversial literature has examined the hypothesis that the attractiveness of potential partners predicts romantic desire more strongly for men than for women. Nevertheless, prior studies demonstrating this sex difference in photograph-evaluation contexts have used extremely small samples of stimuli, which is as detrimental to statistical power as the use of small samples of participants. The current registered report used very large samples of both participants (N=1,204) and stimuli photographs (N=593) to test the sex difference in the attractiveness-desire association. The sex difference emerged with objective assessments of attractiveness from independent raters (approximately q = .13, a small effect) but not with participants’ own assessments of attractiveness (q = .00). Various other moderators that have been summoned to explain cross-study variability in prior research received no support (e.g., the sex difference was not larger in serious relationship contexts, the low-to-moderate range of attractiveness, etc.). Surprisingly, in the small sample of participants who were attracted to same-sex individuals, the attractiveness-desire association was stronger for women than men—the opposite of the sex difference anticipated by prior mate preferences research. This study provides effect-size benchmarks for studies of sex differences and highlights the importance of stimulus sampling when documenting replicable effects.",2018,25/11/2018 17:58,25/11/2018 17:58,,,,,In Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,D268M7J7,journalArticle,2017,"Heycke, Tobias; Aust, Frederik; Stahl, Christoph",Subliminal influence on preferences? A test of evaluative conditioning for brief visual conditioned stimuli using auditory unconditioned stimuli,Royal Society Open Science,,2054-5703,10.1098/rsos.160935,http://rsos.royalsocietypublishing.org/lookup/doi/10.1098/rsos.160935,,20/09/2017,25/11/2018 17:58,25/11/2018 17:58,,160935,,9,4,,,Subliminal influence on preferences?,,,,,,,en,,,,,CrossRef,,0,"<p>Not labeled as a Registered Report in the online article, but does in pdf of article and issue table of contents states this is a Registered Report (http://rsos.royalsocietypublishing.org/content/4/9)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,HBDJEIKH,journalArticle,2018,"Lamy, Dominique; Darnell, Maia; Levi, Adva; Bublil, Carmel",Testing the Attentional Dwelling Hypothesis of Attentional Capture,Journal of Cognition,,2514-4820,10.5334/joc.48,http://www.journalofcognition.org/articles/10.5334/joc.48/,,03/10/2018,25/11/2018 17:58,25/11/2018 17:58,02/11/2018 16:42,,,1,1,,,,,,,,,,en,,,,,Crossref,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,DFDAD935,journalArticle,2017,"Teige-Mocigemba, Sarah; Becker, Manuel; Sherman, Jeffrey W.; Reichardt, Regina; Christoph Klauer, Karl",The Affect Misattribution Procedure: In Search of Prejudice Effects,Experimental Psychology,,"1618-3169, 2190-5142",10.1027/1618-3169/a000364,http://econtent.hogrefe.com/doi/10.1027/1618-3169/a000364,,20/06/2017,25/11/2018 17:58,25/11/2018 17:58,05/12/2017 14:50,215-230,,3,64,,,The Affect Misattribution Procedure,,,,,,,en,,,,,CrossRef,,0,"<p>Not labeled as a Registered Report in the online article, but does in pdf of article and issue table of contents states this is a Registered Report (https://econtent.hogrefe.com/toc/zea/64/5)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,ZISQBNRC,journalArticle,2017,"Bell, Raoul; Röer, Jan P.; Marsh, John E.; Storch, Dunja; Buchner, Axel",The Effect of Cognitive Control on Different Types of Auditory Distraction: A Preregistered Study,Experimental Psychology,,"1618-3169, 2190-5142",10.1027/1618-3169/a000372,http://econtent.hogrefe.com/doi/10.1027/1618-3169/a000372,,29/06/2017,25/11/2018 17:58,25/11/2018 17:58,05/12/2017 14:50,359-368,,5,64,,,The Effect of Cognitive Control on Different Types of Auditory Distraction,,,,,,,en,,,,,CrossRef,,0,"<p>Not labeled as a Registered Report in the article, but issue table of contents states this is a Registered Report (https://econtent.hogrefe.com/toc/zea/64/5)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,97LVQAPQ,journalArticle,2017,"Wessler, Janet; Hansen, Jochim",The effect of psychological distance on automatic goal contagion,Comprehensive Results in Social Psychology,,"2374-3603, 2374-3611",10.1080/23743603.2017.1288877,https://www.tandfonline.com/doi/full/10.1080/23743603.2017.1288877,,21/03/2017,25/11/2018 17:58,25/11/2018 17:58,04/05/2017 11:44,Jan-35,,,,,,,,,,,,,en,,,,,CrossRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,VLSDU7PL,journalArticle,2016,"Ratner, Kaylin; Burrow, Anthony L.; Thoemmes, Felix","The effects of exposure to objective coherence on perceived meaning in life: a preregistered direct replication of Heintzelman, Trent &amp; King (2013)",Royal Society Open Science,,2054-5703,10.1098/rsos.160431,http://rsos.royalsocietypublishing.org/lookup/doi/10.1098/rsos.160431,,23/11/2016,25/11/2018 17:58,25/11/2018 17:58,19/12/2016 16:58,160431,,11,3,,,The effects of exposure to objective coherence on perceived meaning in life,,,,,,,en,,,,,CrossRef,,,"<p>Not labeled as a Registered Report in the online article, but does in pdf of article and issue table of contents states this is a Registered Report (http://rsos.royalsocietypublishing.org/content/3/11)</p>",,,reaching task,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,RMBQ6JRI,journalArticle,2017,"Soliman, Monica; Peetz, Johanna; Davydenko, Mariya",The Impact of Immersive Technology on Nature Relatedness and Pro-Environmental Behavior,Journal of Media Psychology,,"1864-1105, 2151-2388",10.1027/1864-1105/a000213,http://econtent.hogrefe.com/doi/10.1027/1864-1105/a000213,,21/03/2017,25/11/2018 17:58,25/11/2018 17:58,25/03/2017 23:14,Aug-17,,1,29,,,,,,,,,,en,,,,,CrossRef,,,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (https://econtent.hogrefe.com/doi/abs/10.1027/1864-1105/a000212)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,CEEUHDBB,journalArticle,2017,"Weston, Sara J.; Jackson, Joshua J.",The role of vigilance in the relationship between neuroticism and health: A registered report,Journal of Research in Personality,,926566,10.1016/j.jrp.2017.10.005,http://linkinghub.elsevier.com/retrieve/pii/S0092656617301083,,28/10/2017,25/11/2018 17:58,25/11/2018 17:58,03/04/2018 14:36,27-34,,,73,,,The role of vigilance in the relationship between neuroticism and health,,,,,,,en,,,,,CrossRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,FTXGL3X5,journalArticle,2014,"Blanken, Irene; van de Ven, Niels; Zeelenberg, Marcel; Meijers, Marijn H.C.",Three Attempts to Replicate the Moral Licensing Effect,Social Psychology,,"1864-9335, 2151-2590",10.1027/1864-9335/a000189,http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000189,,01/01/2014,25/11/2018 17:58,25/11/2018 17:58,10/04/2018 20:38,232-238,,3,45,,,,,,,,,,en,,,,,CrossRef,,30,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (<a href=""https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192"">https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,XWUKJ8QK,journalArticle,2018,"Nevarez, Michael D.; Morrill, Melinda I.; Waldinger, Robert J.",Thriving in midlife: The roles of childhood nurturance and adult defense mechanisms,Journal of Research in Personality,,926566,10.1016/j.jrp.2018.01.002,http://linkinghub.elsevier.com/retrieve/pii/S0092656618300102,,04/02/2018,25/11/2018 17:58,25/11/2018 17:58,12/02/2018 14:11,35-41,,,74,,,Thriving in midlife,,,,,,,en,,,,,CrossRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,ERVRVSAJ,journalArticle,2015,"Wagenmakers, Eric-Jan; Beek, Titia F.; Rotteveel, Mark; Gierholz, Alex; Matzke, Dora; Steingroever, Helen; Ly, Alexander; Verhagen, Josine; Selker, Ravi; Sasiadek, Adam; Gronau, Quentin F.; Love, Jonathon; Pinto, Yair",Turning the hands of time again: a purely confirmatory replication study and a Bayesian analysis,Frontiers in Psychology,,1664-1078,10.3389/fpsyg.2015.00494,http://journal.frontiersin.org/article/10.3389/fpsyg.2015.00494/full,"In a series of four experiments, Topolinski and Sparenberg (2012; TS) found support for the conjecture that clockwise movements induce psychological states of temporal progression and an orientation toward the future and novelty. Here we report the results of a preregistered replication attempt of Experiment 2 from TS. Participants turned kitchen rolls either clockwise or counterclockwise while answering items from a questionnaire assessing openness to experience. Data from 102 participants showed that the effect went slightly in the direction opposite to that predicted by TS, and a preregistered Bayes factor hypothesis test revealed that the data were 10.76 times more likely under the null hypothesis than under the alternative hypothesis. Our findings illustrate the theoretical importance and practical advantages of preregistered Bayes factor replication studies, both for psychological science and for empirical work in general.",24/04/2015,25/11/2018 17:58,25/11/2018 17:58,04/05/2017 21:20,,,,6,,Front. Psychol.,Turning the hands of time again,,,,,,,English,,,,,journal.frontiersin.org,,,"<p>Not listed as an RR, but information given in overview of the special issue this is apart of (<a href=""https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition"">https://www.frontiersin.org/research-topics/1461/replication-attempts-of-important-results-in-the-study-of-cognition</a>)</p> <p>&nbsp;</p> <p>Also, information in article indicates this is an RR (underwent peer review before beginning data collection)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,VC5RADEY,journalArticle,2015,"van ’t Veer, Anna E.; Gallucci, Marcello; Stel, Mariëlle; Beest, Ilja van",Unconscious deception detection measured by finger skin temperature and indirect veracity judgments—results of a registered report,Frontiers in Psychology,,,10.3389/fpsyg.2015.00672,http://journal.frontiersin.org/article/10.3389/fpsyg.2015.00672/full,"A pre-registered experiment was conducted to examine psychophysiological responses to being lied to. Bridging research on social cognition and deception detection, we hypothesized that observing a liar compared to a truth-teller would decrease finger skin temperature of observers. Participants first watched two targets while not forewarned that they would later be asked to judge (direct and indirect) veracity, and then watched another two targets while forewarned about this. During both these phases finger skin temperature was measured. Findings pertaining to temperature partly confirmed our main hypothesis. When participants were observing a liar, irrespective of being forewarned, on average finger skin temperature declined over time. In the forewarned phase, temperature trajectories of truth-tellers were higher than those of liars, however, in the not forewarned phase, this pattern was reversed. Results confirmed our further hypotheses that participants judge liars as less likeable and less trustworthy than truth-tellers—an indication of indirect deception detection. Our hypothesis that the effect size for trustworthiness would be bigger than that of liking was not supported by the data. Additionally, and also confirming our hypothesis, participants performed around chance level when directly judging whether the target person was lying. Exploratory analyses are reported with regard to truth bias and dependency between direct and indirect veracity judgments. Limitations and directions for future work related to the existence of psychophysiological indicators of deception detection are discussed.",08/06/2015,25/11/2018 17:58,25/11/2018 17:58,31/08/2016 17:04,672,,,,,Front. Psychol.,,,,,,,,,,,,,Frontiers,,https://osf.io/j8w4i/,,,,deception detection; indirect deception detection; interpersonal relations; physiological markers; psychophysiology; skin temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,EVWX5GJS,journalArticle,2017,"Ivory, Adrienne Holz; Ivory, James D; Lanier, Madison","Video Game Use as Risk Exposure, Protective Incapacitation, or Inconsequential Activity Among University Students: Comparing Approaches in a Unique Risk Environment",Journal of Media Psychology,,"1864-1105, 2151-2388",10.1027/1864-1105/a000210,http://econtent.hogrefe.com/doi/10.1027/1864-1105/a000210,,21/03/2017,25/11/2018 17:58,25/11/2018 17:58,25/03/2017 23:14,42-53,,1,29,,,"Video Game Use as Risk Exposure, Protective Incapacitation, or Inconsequential Activity Among University Students",,,,,,,en,,,,,CrossRef,,,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (https://econtent.hogrefe.com/doi/abs/10.1027/1864-1105/a000212)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,BK9BQ6DU,journalArticle,2014,"Müller, Florian; Rothermund, Klaus","What Does It Take to Activate Stereotypes? Simple Primes Don’t Seem Enough: A Replication of Stereotype Activation (Banaji & Hardin, 1996; Blair & Banaji, 1996)",Social Psychology,,"1864-9335, 2151-2590",10.1027/1864-9335/a000183,http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000183,,01/01/2014,25/11/2018 17:58,25/11/2018 17:58,10/04/2018 20:39,187-193,,3,45,,,What Does It Take to Activate Stereotypes?,,,,,,,en,,,,,CrossRef,,0,"<p>Not labeled as a Registered Report in the article, but this editorial appearing in the same issue states this is a Registered Report (<a href=""https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192"">https://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000192</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychology,yes,,K82DGJKA,journalArticle,2017,"Arpin, Sarah Noel; Froehlich, Laura; Lantian, Anthony; Rudert, Selma Carolin; Stelter, Marleen",When “We” or “They” exclude others: attributing and evaluating ostracism observed in in-groups and out-groups,Comprehensive Results in Social Psychology,,"2374-3603, 2374-3611",10.1080/23743603.2017.1358477,https://www.tandfonline.com/doi/full/10.1080/23743603.2017.1358477,,02/09/2017,25/11/2018 17:58,25/11/2018 17:58,03/04/2018 14:40,143-165,,02-Mar,2,,,When “We” or “They” exclude others,,,,,,,en,,,,,CrossRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
